trip_id,arrival_time,departure_time,stop_id,stop_sequence
1466_6_40,07:18:49,07:18:49,914,15
1466_6_40,07:21:57,07:21:57,259,16
1466_6_40,07:25:50,07:25:50,624,17
1466_6_40,07:30:07,07:30:07,623,18
1466_6_40,07:35:52,07:35:52,2348,19
1466_6_40,07:39:14,07:39:14,436,20
1466_6_40,07:41:08,07:41:08,2654,21
1466_6_40,07:45:49,07:45:49,1549,22
1466_6_40,07:53:16,07:53:16,2623,23
1466_6_40,07:56:55,07:56:55,682,24
1466_6_40,07:59:26,07:59:26,1759,25
1466_6_40,08:01:50,08:01:50,3148,26
1466_6_40,08:03:08,08:03:08,295,27
1466_6_40,08:05:31,08:05:31,229,28
1466_6_40,08:08:04,08:08:04,228,29
1466_6_40,08:11:03,08:11:03,2395,30
1466_6_40,08:13:00,08:13:00,1266,31
1466_6_40,08:16:23,08:16:23,641,32
1466_6_40,08:24:52,08:24:52,2491,33
1466_6_50,06:50:00,06:50:00,82,0
1466_6_50,06:51:08,06:51:08,2447,1
1466_6_50,06:54:03,06:54:03,711,2
1466_6_50,06:55:11,06:55:11,739,3
1466_6_50,06:56:42,06:56:42,2782,4
1466_6_50,07:02:49,07:02:49,1544,5
1466_6_50,07:04:52,07:04:52,1481,6
1466_6_50,07:08:12,07:08:12,155,7
1466_6_50,07:10:56,07:10:56,2617,8
1466_6_50,07:12:45,07:12:45,2580,9
1466_6_50,07:17:49,07:17:49,1298,10
1466_6_50,07:19:28,07:19:28,0,11
1466_6_50,07:23:14,07:23:14,2471,12
1466_6_50,07:24:11,07:24:11,2049,13
1466_6_50,07:27:32,07:27:32,1634,14
1466_6_50,07:28:49,07:28:49,914,15
1466_6_50,07:31:57,07:31:57,259,16
1466_6_50,07:35:50,07:35:50,624,17
1466_6_50,07:40:07,07:40:07,623,18
1466_6_50,07:45:52,07:45:52,2348,19
1466_6_50,07:49:14,07:49:14,436,20
1466_6_50,07:51:08,07:51:08,2654,21
1466_6_50,07:55:49,07:55:49,1549,22
1466_6_50,08:03:16,08:03:16,2623,23
1466_6_50,08:06:55,08:06:55,682,24
1466_6_50,08:09:26,08:09:26,1759,25
1466_6_50,08:11:50,08:11:50,3148,26
1466_6_50,08:13:08,08:13:08,295,27
1466_6_50,08:15:31,08:15:31,229,28
1466_6_50,08:18:04,08:18:04,228,29
1466_6_50,08:21:03,08:21:03,2395,30
1466_6_50,08:23:00,08:23:00,1266,31
1466_6_50,08:26:23,08:26:23,641,32
1466_6_50,08:34:52,08:34:52,2491,33
1466_7_0,07:00:00,07:00:00,82,0
1466_7_0,07:01:08,07:01:08,2447,1
1466_7_0,07:04:03,07:04:03,711,2
1466_7_0,07:05:11,07:05:11,739,3
1466_7_0,07:06:42,07:06:42,2782,4
1466_7_0,07:12:49,07:12:49,1544,5
1466_7_0,07:14:52,07:14:52,1481,6
1466_7_0,07:18:12,07:18:12,155,7
1466_7_0,07:20:56,07:20:56,2617,8
1466_7_0,07:22:45,07:22:45,2580,9
1466_7_0,07:27:49,07:27:49,1298,10
1466_7_0,07:29:28,07:29:28,0,11
1466_7_0,07:33:14,07:33:14,2471,12
1466_7_0,07:34:11,07:34:11,2049,13
1466_7_0,07:37:32,07:37:32,1634,14
1466_7_0,07:38:49,07:38:49,914,15
1466_7_0,07:41:57,07:41:57,259,16
1466_7_0,07:45:50,07:45:50,624,17
1466_7_0,07:50:07,07:50:07,623,18
1466_7_0,07:55:52,07:55:52,2348,19
1466_7_0,07:59:14,07:59:14,436,20
1466_7_0,08:01:08,08:01:08,2654,21
1466_7_0,08:05:49,08:05:49,1549,22
1466_7_0,08:13:16,08:13:16,2623,23
1466_7_0,08:16:55,08:16:55,682,24
1466_7_0,08:19:26,08:19:26,1759,25
1466_7_0,08:21:50,08:21:50,3148,26
1466_7_0,08:23:08,08:23:08,295,27
1466_7_0,08:25:31,08:25:31,229,28
1466_7_0,08:28:04,08:28:04,228,29
1466_7_0,08:31:03,08:31:03,2395,30
1466_7_0,08:33:00,08:33:00,1266,31
1466_7_0,08:36:23,08:36:23,641,32
1466_7_0,08:44:52,08:44:52,2491,33
1466_7_10,07:10:00,07:10:00,82,0
1466_7_10,07:11:08,07:11:08,2447,1
1466_7_10,07:14:03,07:14:03,711,2
1466_7_10,07:15:11,07:15:11,739,3
1466_7_10,07:16:42,07:16:42,2782,4
1466_7_10,07:22:49,07:22:49,1544,5
1466_7_10,07:24:52,07:24:52,1481,6
1466_7_10,07:28:12,07:28:12,155,7
1466_7_10,07:30:56,07:30:56,2617,8
1466_7_10,07:32:45,07:32:45,2580,9
1466_7_10,07:37:49,07:37:49,1298,10
1466_7_10,07:39:28,07:39:28,0,11
1466_7_10,07:43:14,07:43:14,2471,12
1466_7_10,07:44:11,07:44:11,2049,13
1466_7_10,07:47:32,07:47:32,1634,14
1466_7_10,07:48:49,07:48:49,914,15
1466_7_10,07:51:57,07:51:57,259,16
1466_7_10,07:55:50,07:55:50,624,17
1466_7_10,08:00:07,08:00:07,623,18
1466_7_10,08:05:52,08:05:52,2348,19
1466_7_10,08:09:14,08:09:14,436,20
1466_7_10,08:11:08,08:11:08,2654,21
1466_7_10,08:15:49,08:15:49,1549,22
1466_7_10,08:23:16,08:23:16,2623,23
1466_7_10,08:26:55,08:26:55,682,24
1466_7_10,08:29:26,08:29:26,1759,25
1466_7_10,08:31:50,08:31:50,3148,26
1466_7_10,08:33:08,08:33:08,295,27
1466_7_10,08:35:31,08:35:31,229,28
1466_7_10,08:38:04,08:38:04,228,29
1466_7_10,08:41:03,08:41:03,2395,30
1466_7_10,08:43:00,08:43:00,1266,31
1466_7_10,08:46:23,08:46:23,641,32
1466_7_10,08:54:52,08:54:52,2491,33
1466_7_20,07:20:00,07:20:00,82,0
1466_7_20,07:21:08,07:21:08,2447,1
1466_7_20,07:24:03,07:24:03,711,2
1466_7_20,07:25:11,07:25:11,739,3
1466_7_20,07:26:42,07:26:42,2782,4
1466_7_20,07:32:49,07:32:49,1544,5
1466_7_20,07:34:52,07:34:52,1481,6
1466_7_20,07:38:12,07:38:12,155,7
1466_7_20,07:40:56,07:40:56,2617,8
1466_7_20,07:42:45,07:42:45,2580,9
1466_7_20,07:47:49,07:47:49,1298,10
1466_7_20,07:49:28,07:49:28,0,11
1466_7_20,07:53:14,07:53:14,2471,12
1466_7_20,07:54:11,07:54:11,2049,13
1466_7_20,07:57:32,07:57:32,1634,14
1466_7_20,07:58:49,07:58:49,914,15
1466_7_20,08:01:57,08:01:57,259,16
1466_7_20,08:05:50,08:05:50,624,17
1466_7_20,08:10:07,08:10:07,623,18
1466_7_20,08:15:52,08:15:52,2348,19
1466_7_20,08:19:14,08:19:14,436,20
1466_7_20,08:21:08,08:21:08,2654,21
1466_7_20,08:25:49,08:25:49,1549,22
1466_7_20,08:33:16,08:33:16,2623,23
1466_7_20,08:36:55,08:36:55,682,24
1466_7_20,08:39:26,08:39:26,1759,25
1466_7_20,08:41:50,08:41:50,3148,26
1466_7_20,08:43:08,08:43:08,295,27
1466_7_20,08:45:31,08:45:31,229,28
1466_7_20,08:48:04,08:48:04,228,29
1466_7_20,08:51:03,08:51:03,2395,30
1466_7_20,08:53:00,08:53:00,1266,31
1466_7_20,08:56:23,08:56:23,641,32
1466_7_20,09:04:52,09:04:52,2491,33
1466_7_30,07:30:00,07:30:00,82,0
1466_7_30,07:31:08,07:31:08,2447,1
1466_7_30,07:34:03,07:34:03,711,2
1466_7_30,07:35:11,07:35:11,739,3
1466_7_30,07:36:42,07:36:42,2782,4
1466_7_30,07:42:49,07:42:49,1544,5
1466_7_30,07:44:52,07:44:52,1481,6
1466_7_30,07:48:12,07:48:12,155,7
1466_7_30,07:50:56,07:50:56,2617,8
1466_7_30,07:52:45,07:52:45,2580,9
1466_7_30,07:57:49,07:57:49,1298,10
1466_7_30,07:59:28,07:59:28,0,11
1466_7_30,08:03:14,08:03:14,2471,12
1466_7_30,08:04:11,08:04:11,2049,13
1466_7_30,08:07:32,08:07:32,1634,14
1466_7_30,08:08:49,08:08:49,914,15
1466_7_30,08:11:57,08:11:57,259,16
1466_7_30,08:15:50,08:15:50,624,17
1466_7_30,08:20:07,08:20:07,623,18
1466_7_30,08:25:52,08:25:52,2348,19
1466_7_30,08:29:14,08:29:14,436,20
1466_7_30,08:31:08,08:31:08,2654,21
1466_7_30,08:35:49,08:35:49,1549,22
1466_7_30,08:43:16,08:43:16,2623,23
1466_7_30,08:46:55,08:46:55,682,24
1466_7_30,08:49:26,08:49:26,1759,25
1466_7_30,08:51:50,08:51:50,3148,26
1466_7_30,08:53:08,08:53:08,295,27
1466_7_30,08:55:31,08:55:31,229,28
1466_7_30,08:58:04,08:58:04,228,29
1466_7_30,09:01:03,09:01:03,2395,30
1466_7_30,09:03:00,09:03:00,1266,31
1466_7_30,09:06:23,09:06:23,641,32
1466_7_30,09:14:52,09:14:52,2491,33
1466_7_40,07:40:00,07:40:00,82,0
1466_7_40,07:41:08,07:41:08,2447,1
1466_7_40,07:44:03,07:44:03,711,2
1466_7_40,07:45:11,07:45:11,739,3
1466_7_40,07:46:42,07:46:42,2782,4
1466_7_40,07:52:49,07:52:49,1544,5
1466_7_40,07:54:52,07:54:52,1481,6
1466_7_40,07:58:12,07:58:12,155,7
1466_7_40,08:00:56,08:00:56,2617,8
1466_7_40,08:02:45,08:02:45,2580,9
1466_7_40,08:07:49,08:07:49,1298,10
1466_7_40,08:09:28,08:09:28,0,11
1466_7_40,08:13:14,08:13:14,2471,12
1466_7_40,08:14:11,08:14:11,2049,13
1466_7_40,08:17:32,08:17:32,1634,14
1466_7_40,08:18:49,08:18:49,914,15
1466_7_40,08:21:57,08:21:57,259,16
1466_7_40,08:25:50,08:25:50,624,17
1466_7_40,08:30:07,08:30:07,623,18
1466_7_40,08:35:52,08:35:52,2348,19
1466_7_40,08:39:14,08:39:14,436,20
1466_7_40,08:41:08,08:41:08,2654,21
1466_7_40,08:45:49,08:45:49,1549,22
1466_7_40,08:53:16,08:53:16,2623,23
1466_7_40,08:56:55,08:56:55,682,24
1466_7_40,08:59:26,08:59:26,1759,25
1466_7_40,09:01:50,09:01:50,3148,26
1466_7_40,09:03:08,09:03:08,295,27
1466_7_40,09:05:31,09:05:31,229,28
1466_7_40,09:08:04,09:08:04,228,29
1466_7_40,09:11:03,09:11:03,2395,30
1466_7_40,09:13:00,09:13:00,1266,31
1466_7_40,09:16:23,09:16:23,641,32
1466_7_40,09:24:52,09:24:52,2491,33
1466_7_50,07:50:00,07:50:00,82,0
1466_7_50,07:51:08,07:51:08,2447,1
1466_7_50,07:54:03,07:54:03,711,2
1466_7_50,07:55:11,07:55:11,739,3
1466_7_50,07:56:42,07:56:42,2782,4
1466_7_50,08:02:49,08:02:49,1544,5
1466_7_50,08:04:52,08:04:52,1481,6
1466_7_50,08:08:12,08:08:12,155,7
1466_7_50,08:10:56,08:10:56,2617,8
1466_7_50,08:12:45,08:12:45,2580,9
1466_7_50,08:17:49,08:17:49,1298,10
1466_7_50,08:19:28,08:19:28,0,11
1466_7_50,08:23:14,08:23:14,2471,12
1466_7_50,08:24:11,08:24:11,2049,13
1466_7_50,08:27:32,08:27:32,1634,14
1466_7_50,08:28:49,08:28:49,914,15
1466_7_50,08:31:57,08:31:57,259,16
1466_7_50,08:35:50,08:35:50,624,17
1466_7_50,08:40:07,08:40:07,623,18
1466_7_50,08:45:52,08:45:52,2348,19
1466_7_50,08:49:14,08:49:14,436,20
1466_7_50,08:51:08,08:51:08,2654,21
1466_7_50,08:55:49,08:55:49,1549,22
1466_7_50,09:03:16,09:03:16,2623,23
1466_7_50,09:06:55,09:06:55,682,24
1466_7_50,09:09:26,09:09:26,1759,25
1466_7_50,09:11:50,09:11:50,3148,26
1466_7_50,09:13:08,09:13:08,295,27
1466_7_50,09:15:31,09:15:31,229,28
1466_7_50,09:18:04,09:18:04,228,29
1466_7_50,09:21:03,09:21:03,2395,30
1466_7_50,09:23:00,09:23:00,1266,31
1466_7_50,09:26:23,09:26:23,641,32
1466_7_50,09:34:52,09:34:52,2491,33
1466_8_0,08:00:00,08:00:00,82,0
1466_8_0,08:01:08,08:01:08,2447,1
1466_8_0,08:04:03,08:04:03,711,2
1466_8_0,08:05:11,08:05:11,739,3
1466_8_0,08:06:42,08:06:42,2782,4
1466_8_0,08:12:49,08:12:49,1544,5
1466_8_0,08:14:52,08:14:52,1481,6
1466_8_0,08:18:12,08:18:12,155,7
1466_8_0,08:20:56,08:20:56,2617,8
1466_8_0,08:22:45,08:22:45,2580,9
1466_8_0,08:27:49,08:27:49,1298,10
1466_8_0,08:29:28,08:29:28,0,11
1466_8_0,08:33:14,08:33:14,2471,12
1466_8_0,08:34:11,08:34:11,2049,13
1466_8_0,08:37:32,08:37:32,1634,14
1466_8_0,08:38:49,08:38:49,914,15
1466_8_0,08:41:57,08:41:57,259,16
1466_8_0,08:45:50,08:45:50,624,17
1466_8_0,08:50:07,08:50:07,623,18
1466_8_0,08:55:52,08:55:52,2348,19
1466_8_0,08:59:14,08:59:14,436,20
1466_8_0,09:01:08,09:01:08,2654,21
1466_8_0,09:05:49,09:05:49,1549,22
1466_8_0,09:13:16,09:13:16,2623,23
1466_8_0,09:16:55,09:16:55,682,24
1466_8_0,09:19:26,09:19:26,1759,25
1466_8_0,09:21:50,09:21:50,3148,26
1466_8_0,09:23:08,09:23:08,295,27
1466_8_0,09:25:31,09:25:31,229,28
1466_8_0,09:28:04,09:28:04,228,29
1466_8_0,09:31:03,09:31:03,2395,30
1466_8_0,09:33:00,09:33:00,1266,31
1466_8_0,09:36:23,09:36:23,641,32
1466_8_0,09:44:52,09:44:52,2491,33
1466_8_10,08:10:00,08:10:00,82,0
1466_8_10,08:11:08,08:11:08,2447,1
1466_8_10,08:14:03,08:14:03,711,2
1466_8_10,08:15:11,08:15:11,739,3
1466_8_10,08:16:42,08:16:42,2782,4
1466_8_10,08:22:49,08:22:49,1544,5
1466_8_10,08:24:52,08:24:52,1481,6
1466_8_10,08:28:12,08:28:12,155,7
1466_8_10,08:30:56,08:30:56,2617,8
1466_8_10,08:32:45,08:32:45,2580,9
1466_8_10,08:37:49,08:37:49,1298,10
1466_8_10,08:39:28,08:39:28,0,11
1466_8_10,08:43:14,08:43:14,2471,12
1466_8_10,08:44:11,08:44:11,2049,13
1466_8_10,08:47:32,08:47:32,1634,14
1466_8_10,08:48:49,08:48:49,914,15
1466_8_10,08:51:57,08:51:57,259,16
1466_8_10,08:55:50,08:55:50,624,17
1466_8_10,09:00:07,09:00:07,623,18
1466_8_10,09:05:52,09:05:52,2348,19
1466_8_10,09:09:14,09:09:14,436,20
1466_8_10,09:11:08,09:11:08,2654,21
1466_8_10,09:15:49,09:15:49,1549,22
1466_8_10,09:23:16,09:23:16,2623,23
1466_8_10,09:26:55,09:26:55,682,24
1466_8_10,09:29:26,09:29:26,1759,25
1466_8_10,09:31:50,09:31:50,3148,26
1466_8_10,09:33:08,09:33:08,295,27
1466_8_10,09:35:31,09:35:31,229,28
1466_8_10,09:38:04,09:38:04,228,29
1466_8_10,09:41:03,09:41:03,2395,30
1466_8_10,09:43:00,09:43:00,1266,31
1466_8_10,09:46:23,09:46:23,641,32
1466_8_10,09:54:52,09:54:52,2491,33
1466_8_20,08:20:00,08:20:00,82,0
1466_8_20,08:21:08,08:21:08,2447,1
1466_8_20,08:24:03,08:24:03,711,2
1466_8_20,08:25:11,08:25:11,739,3
1466_8_20,08:26:42,08:26:42,2782,4
1466_8_20,08:32:49,08:32:49,1544,5
1466_8_20,08:34:52,08:34:52,1481,6
1466_8_20,08:38:12,08:38:12,155,7
1466_8_20,08:40:56,08:40:56,2617,8
1466_8_20,08:42:45,08:42:45,2580,9
1466_8_20,08:47:49,08:47:49,1298,10
1466_8_20,08:49:28,08:49:28,0,11
1466_8_20,08:53:14,08:53:14,2471,12
1466_8_20,08:54:11,08:54:11,2049,13
1466_8_20,08:57:32,08:57:32,1634,14
1466_8_20,08:58:49,08:58:49,914,15
1466_8_20,09:01:57,09:01:57,259,16
1466_8_20,09:05:50,09:05:50,624,17
1466_8_20,09:10:07,09:10:07,623,18
1466_8_20,09:15:52,09:15:52,2348,19
1466_8_20,09:19:14,09:19:14,436,20
1466_8_20,09:21:08,09:21:08,2654,21
1466_8_20,09:25:49,09:25:49,1549,22
1466_8_20,09:33:16,09:33:16,2623,23
1466_8_20,09:36:55,09:36:55,682,24
1466_8_20,09:39:26,09:39:26,1759,25
1466_8_20,09:41:50,09:41:50,3148,26
1466_8_20,09:43:08,09:43:08,295,27
1466_8_20,09:45:31,09:45:31,229,28
1466_8_20,09:48:04,09:48:04,228,29
1466_8_20,09:51:03,09:51:03,2395,30
1466_8_20,09:53:00,09:53:00,1266,31
1466_8_20,09:56:23,09:56:23,641,32
1466_8_20,10:04:52,10:04:52,2491,33
1466_8_30,08:30:00,08:30:00,82,0
1466_8_30,08:31:08,08:31:08,2447,1
1466_8_30,08:34:03,08:34:03,711,2
1466_8_30,08:35:11,08:35:11,739,3
1466_8_30,08:36:42,08:36:42,2782,4
1466_8_30,08:42:49,08:42:49,1544,5
1466_8_30,08:44:52,08:44:52,1481,6
1466_8_30,08:48:12,08:48:12,155,7
1466_8_30,08:50:56,08:50:56,2617,8
1466_8_30,08:52:45,08:52:45,2580,9
1466_8_30,08:57:49,08:57:49,1298,10
1466_8_30,08:59:28,08:59:28,0,11
1466_8_30,09:03:14,09:03:14,2471,12
1466_8_30,09:04:11,09:04:11,2049,13
1466_8_30,09:07:32,09:07:32,1634,14
1466_8_30,09:08:49,09:08:49,914,15
1466_8_30,09:11:57,09:11:57,259,16
1466_8_30,09:15:50,09:15:50,624,17
1466_8_30,09:20:07,09:20:07,623,18
1466_8_30,09:25:52,09:25:52,2348,19
1466_8_30,09:29:14,09:29:14,436,20
1466_8_30,09:31:08,09:31:08,2654,21
1466_8_30,09:35:49,09:35:49,1549,22
1466_8_30,09:43:16,09:43:16,2623,23
1466_8_30,09:46:55,09:46:55,682,24
1466_8_30,09:49:26,09:49:26,1759,25
1466_8_30,09:51:50,09:51:50,3148,26
1466_8_30,09:53:08,09:53:08,295,27
1466_8_30,09:55:31,09:55:31,229,28
1466_8_30,09:58:04,09:58:04,228,29
1466_8_30,10:01:03,10:01:03,2395,30
1466_8_30,10:03:00,10:03:00,1266,31
1466_8_30,10:06:23,10:06:23,641,32
1466_8_30,10:14:52,10:14:52,2491,33
1466_8_40,08:40:00,08:40:00,82,0
1466_8_40,08:41:08,08:41:08,2447,1
1466_8_40,08:44:03,08:44:03,711,2
1466_8_40,08:45:11,08:45:11,739,3
1466_8_40,08:46:42,08:46:42,2782,4
1466_8_40,08:52:49,08:52:49,1544,5
1466_8_40,08:54:52,08:54:52,1481,6
1466_8_40,08:58:12,08:58:12,155,7
1466_8_40,09:00:56,09:00:56,2617,8
1466_8_40,09:02:45,09:02:45,2580,9
1466_8_40,09:07:49,09:07:49,1298,10
1466_8_40,09:09:28,09:09:28,0,11
1466_8_40,09:13:14,09:13:14,2471,12
1466_8_40,09:14:11,09:14:11,2049,13
1466_8_40,09:17:32,09:17:32,1634,14
1466_8_40,09:18:49,09:18:49,914,15
1466_8_40,09:21:57,09:21:57,259,16
1466_8_40,09:25:50,09:25:50,624,17
1466_8_40,09:30:07,09:30:07,623,18
1466_8_40,09:35:52,09:35:52,2348,19
1466_8_40,09:39:14,09:39:14,436,20
1466_8_40,09:41:08,09:41:08,2654,21
1466_8_40,09:45:49,09:45:49,1549,22
1466_8_40,09:53:16,09:53:16,2623,23
1466_8_40,09:56:55,09:56:55,682,24
1466_8_40,09:59:26,09:59:26,1759,25
1466_8_40,10:01:50,10:01:50,3148,26
1466_8_40,10:03:08,10:03:08,295,27
1466_8_40,10:05:31,10:05:31,229,28
1466_8_40,10:08:04,10:08:04,228,29
1466_8_40,10:11:03,10:11:03,2395,30
1466_8_40,10:13:00,10:13:00,1266,31
1466_8_40,10:16:23,10:16:23,641,32
1466_8_40,10:24:52,10:24:52,2491,33
1466_8_50,08:50:00,08:50:00,82,0
1466_8_50,08:51:08,08:51:08,2447,1
1466_8_50,08:54:03,08:54:03,711,2
1466_8_50,08:55:11,08:55:11,739,3
1466_8_50,08:56:42,08:56:42,2782,4
1466_8_50,09:02:49,09:02:49,1544,5
1466_8_50,09:04:52,09:04:52,1481,6
1466_8_50,09:08:12,09:08:12,155,7
1466_8_50,09:10:56,09:10:56,2617,8
1466_8_50,09:12:45,09:12:45,2580,9
1466_8_50,09:17:49,09:17:49,1298,10
1466_8_50,09:19:28,09:19:28,0,11
1466_8_50,09:23:14,09:23:14,2471,12
1466_8_50,09:24:11,09:24:11,2049,13
1466_8_50,09:27:32,09:27:32,1634,14
1466_8_50,09:28:49,09:28:49,914,15
1466_8_50,09:31:57,09:31:57,259,16
1466_8_50,09:35:50,09:35:50,624,17
1466_8_50,09:40:07,09:40:07,623,18
1466_8_50,09:45:52,09:45:52,2348,19
1466_8_50,09:49:14,09:49:14,436,20
1466_8_50,09:51:08,09:51:08,2654,21
1466_8_50,09:55:49,09:55:49,1549,22
1466_8_50,10:03:16,10:03:16,2623,23
1466_8_50,10:06:55,10:06:55,682,24
1466_8_50,10:09:26,10:09:26,1759,25
1466_8_50,10:11:50,10:11:50,3148,26
1466_8_50,10:13:08,10:13:08,295,27
1466_8_50,10:15:31,10:15:31,229,28
1466_8_50,10:18:04,10:18:04,228,29
1466_8_50,10:21:03,10:21:03,2395,30
1466_8_50,10:23:00,10:23:00,1266,31
1466_8_50,10:26:23,10:26:23,641,32
1466_8_50,10:34:52,10:34:52,2491,33
1466_9_0,09:00:00,09:00:00,82,0
1466_9_0,09:01:08,09:01:08,2447,1
1466_9_0,09:04:03,09:04:03,711,2
1466_9_0,09:05:11,09:05:11,739,3
1466_9_0,09:06:42,09:06:42,2782,4
1466_9_0,09:12:49,09:12:49,1544,5
1466_9_0,09:14:52,09:14:52,1481,6
1466_9_0,09:18:12,09:18:12,155,7
1466_9_0,09:20:56,09:20:56,2617,8
1466_9_0,09:22:45,09:22:45,2580,9
1466_9_0,09:27:49,09:27:49,1298,10
1466_9_0,09:29:28,09:29:28,0,11
1466_9_0,09:33:14,09:33:14,2471,12
1466_9_0,09:34:11,09:34:11,2049,13
1466_9_0,09:37:32,09:37:32,1634,14
1466_9_0,09:38:49,09:38:49,914,15
1466_9_0,09:41:57,09:41:57,259,16
1466_9_0,09:45:50,09:45:50,624,17
1466_9_0,09:50:07,09:50:07,623,18
1466_9_0,09:55:52,09:55:52,2348,19
1466_9_0,09:59:14,09:59:14,436,20
1466_9_0,10:01:08,10:01:08,2654,21
1466_9_0,10:05:49,10:05:49,1549,22
1466_9_0,10:13:16,10:13:16,2623,23
1466_9_0,10:16:55,10:16:55,682,24
1466_9_0,10:19:26,10:19:26,1759,25
1466_9_0,10:21:50,10:21:50,3148,26
1466_9_0,10:23:08,10:23:08,295,27
1466_9_0,10:25:31,10:25:31,229,28
1466_9_0,10:28:04,10:28:04,228,29
1466_9_0,10:31:03,10:31:03,2395,30
1466_9_0,10:33:00,10:33:00,1266,31
1466_9_0,10:36:23,10:36:23,641,32
1466_9_0,10:44:52,10:44:52,2491,33
1466_9_20,09:20:00,09:20:00,82,0
1466_9_20,09:21:08,09:21:08,2447,1
1466_9_20,09:24:03,09:24:03,711,2
1466_9_20,09:25:11,09:25:11,739,3
1466_9_20,09:26:42,09:26:42,2782,4
1466_9_20,09:32:49,09:32:49,1544,5
1466_9_20,09:34:52,09:34:52,1481,6
1466_9_20,09:38:12,09:38:12,155,7
1466_9_20,09:40:56,09:40:56,2617,8
1466_9_20,09:42:45,09:42:45,2580,9
1466_9_20,09:47:49,09:47:49,1298,10
1466_9_20,09:49:28,09:49:28,0,11
1466_9_20,09:53:14,09:53:14,2471,12
1466_9_20,09:54:11,09:54:11,2049,13
1466_9_20,09:57:32,09:57:32,1634,14
1466_9_20,09:58:49,09:58:49,914,15
1466_9_20,10:01:57,10:01:57,259,16
1466_9_20,10:05:50,10:05:50,624,17
1466_9_20,10:10:07,10:10:07,623,18
1466_9_20,10:15:52,10:15:52,2348,19
1466_9_20,10:19:14,10:19:14,436,20
1466_9_20,10:21:08,10:21:08,2654,21
1466_9_20,10:25:49,10:25:49,1549,22
1466_9_20,10:33:16,10:33:16,2623,23
1466_9_20,10:36:55,10:36:55,682,24
1466_9_20,10:39:26,10:39:26,1759,25
1466_9_20,10:41:50,10:41:50,3148,26
1466_9_20,10:43:08,10:43:08,295,27
1466_9_20,10:45:31,10:45:31,229,28
1466_9_20,10:48:04,10:48:04,228,29
1466_9_20,10:51:03,10:51:03,2395,30
1466_9_20,10:53:00,10:53:00,1266,31
1466_9_20,10:56:23,10:56:23,641,32
1466_9_20,11:04:52,11:04:52,2491,33
1544_8_19,08:19:00,08:19:00,3993,0
1544_8_19,08:20:31,08:20:31,3765,1
1544_8_19,08:23:48,08:23:48,4444,2
1544_8_19,08:24:48,08:24:48,4038,3
1544_8_19,08:29:28,08:29:28,3793,4
1544_8_19,08:31:25,08:31:25,4205,5
1544_8_19,08:34:11,08:34:11,3410,6
1544_8_19,08:38:23,08:38:23,3831,7
1544_8_19,08:39:41,08:39:41,4268,8
1544_8_19,08:41:30,08:41:30,3579,9
1544_8_19,08:45:27,08:45:27,3880,10
1544_8_19,08:46:37,08:46:37,4183,11
1544_8_19,08:49:05,08:49:05,3493,12
1544_8_19,08:52:16,08:52:16,3933,13
1544_8_19,08:53:28,08:53:28,4378,14
1544_8_19,08:56:13,08:56:13,3977,15
1544_8_19,08:57:45,08:57:45,1539,16
1544_8_19,08:59:35,08:59:35,2881,17
1544_8_19,09:03:03,09:03:03,2789,18
1544_8_19,09:04:42,09:04:42,2425,19
1544_8_19,09:06:06,09:06:06,2744,20
1544_8_19,09:07:38,09:07:38,417,21
1544_8_19,09:09:27,09:09:27,1718,22
1544_8_19,09:10:36,09:10:36,3907,23
1544_8_19,09:13:02,09:13:02,2379,24
1544_8_19,09:14:26,09:14:26,120,25
1544_8_19,09:16:14,09:16:14,3244,26
1544_8_19,09:18:20,09:18:20,521,27
1544_8_19,09:21:19,09:21:19,3022,28
1544_8_19,09:23:33,09:23:33,1435,29
1544_8_19,09:25:40,09:25:40,1020,30
1544_8_19,09:27:03,09:27:03,416,31
1544_8_19,09:28:39,09:28:39,3206,32
1544_8_19,09:31:35,09:31:35,1392,33
1544_8_19,09:33:16,09:33:16,1055,34
1544_8_19,09:34:14,09:34:14,2702,35
1544_8_19,09:36:29,09:36:29,2424,36
1544_8_19,09:37:46,09:37:46,2227,37
1544_8_19,09:39:49,09:39:49,998,38
1544_8_19,09:41:49,09:41:49,772,39
1544_8_19,09:42:58,09:42:58,1642,40
1544_8_19,09:43:53,09:43:53,995,41
1544_8_19,09:45:57,09:45:57,3081,42
1544_8_19,09:47:16,09:47:16,1101,43
1544_8_19,09:49:33,09:49:33,2273,44
1544_8_19,09:50:39,09:50:39,479,45
1544_8_19,09:52:58,09:52:58,2798,46
1544_8_19,09:53:42,09:53:42,520,47
1544_8_19,09:55:10,09:55:10,2265,48
1544_8_19,09:57:15,09:57:15,480,49
1544_8_19,09:58:52,09:58:52,1588,50
1544_8_19,10:01:02,10:01:02,1340,51
1544_8_19,10:02:34,10:02:34,664,52
1544_8_19,10:05:18,10:05:18,1834,53
1544_8_19,10:07:49,10:07:49,1524,54
1544_8_19,10:09:47,10:09:47,306,55
1544_8_19,10:14:17,10:14:17,3296,56
1544_8_19,10:16:40,10:16:40,140,57
1544_8_19,10:18:54,10:18:54,3030,58
1544_8_19,10:20:13,10:20:13,2482,59
1544_8_19,10:24:10,10:24:10,3290,60
1544_8_19,10:25:38,10:25:38,1923,61
1544_8_19,10:27:39,10:27:39,331,62
